id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16944002,"Nob Hill Union Square Sanctuary, pool/gym/doorman",2414700,Phil,,Nob Hill,37.79112,-122.41198,Entire home/apt,114,30,32,2024-05-06,0.38,1,200,3,City registration pending
17011295,Contemporary & Comfy - Moscone Convention Center,103884979,Rams,,South of Market,37.77627944946289,-122.41506958007812,Private room,138,1,134,2023-12-14,1.45,14,296,13,License not needed per OSTR
17120944,"Quiet, spacious bedroom with private deck/views.",14003785,Pam,,Pacific Heights,37.78902,-122.44154,Private room,169,2,39,2024-04-15,0.44,3,236,2,STR-0001004
17139721,Moscone Convention Center - BART - Cozy & Comfy,103884979,Rams,,South of Market,37.77628,-122.41507,Private room,136,1,131,2024-06-06,1.43,14,287,8,License not needed per OSTR
17159806,Sunny Two Bedroom House in Lovely Bernal Heights,115416158,Terry,,Bernal Heights,37.74689,-122.41692,Entire home/apt,,2,64,2020-02-27,0.71,1,0,0,STR-0001861
17192720,single Room #1 with full bed,50160697,Ver,,Downtown/Civic Center,37.78602,-122.41434,Private room,,1,29,2023-10-15,0.33,7,225,1,390024.0
17207000,Hotel Style Suite - includes breakfast!,115809271,Sarah,,Downtown/Civic Center,37.77786,-122.42292,Entire home/apt,,2,1,2019-01-10,0.01,3,0,0,168118.0
17271591,1BR Suite at Fisherman's Wharf *No Cleaning Fee*,115416167,Mary,,Russian Hill,37.80628,-122.42008,Private room,,2,58,2020-11-20,0.63,1,0,0,License not needed per OSTR
17301795,"Beautiful Apt, Modern Kitchen, King Bed & Parking!",7179228,Jonathan,,Inner Richmond,37.77794,-122.45637,Entire home/apt,149,30,86,2024-03-18,0.94,3,114,2,1175583-01-181
17318005,Idyllic Garden Apartment  on  Duboce Park,12767826,Susan,,Castro/Upper Market,37.76898,-122.43406,Entire home/apt,150,30,135,2024-09-01,1.48,2,308,6,1065705
17345722,"Light-filled, stylish Dolores Park Edwardian flat",1201229,Risa,,Castro/Upper Market,37.76074,-122.42878,Entire home/apt,370,30,48,2023-12-02,0.54,1,61,2,STR-0005007
17405370,Modern 1-BD in Fisherman's Wharf/Russian Hill,20369590,Peter,,Russian Hill,37.80604,-122.42302,Entire home/apt,226,3,259,2024-08-13,2.94,1,29,26,STR-0005806
17421876,Studio with backyard in lovely Victorian,61184414,Marina,,Excelsior,37.71641,-122.4364,Entire home/apt,,2,247,2024-04-06,2.70,2,0,9,STR-0002644
17445405,The View in San Francisco - King Bed Room,40297300,Rian,,Potrero Hill,37.7542299,-122.3994279,Private room,90,30,201,2024-04-30,2.20,2,358,1,2023-006904STR
17501002,Remodeled  private unit near John Mclaren park,69222920,Amit,,Excelsior,37.72429,-122.41684,Entire home/apt,,2,135,2024-08-10,1.51,1,0,3,2022-005289STR
17516202,Single Bed R-5 with Shared bath,50160697,Ver,,Downtown/Civic Center,37.78543,-122.41439,Private room,99,1,155,2023-11-12,1.70,7,209,3,390024.0
17518933,Small Room # 6  with Shared Bath,50160697,Ver,,Downtown/Civic Center,37.78709,-122.41434,Private room,79,2,71,2024-07-22,0.80,7,247,6,390024.0
17570252,Elegant and Spacious Castro Flat,1483268,Sari,,Castro/Upper Market,37.75813674926758,-122.43438720703125,Entire home/apt,140,30,5,2017-08-13,0.06,1,13,0,
17624771,Family Friendly Home with Parking & Yard,119843344,Jeannette,,Noe Valley,37.7447,-122.43911,Entire home/apt,180,30,95,2024-01-13,1.05,1,0,2,City Registration Pending
17642091,Audrey & Nick's Place,6641931,Audrey,,Bernal Heights,37.74503,-122.41992,Entire home/apt,123,2,284,2024-08-25,3.24,1,103,47,STR-0002145
17670655,Work/Leisure 10 min walk from Glen Park BART,445716,Andrea,,Glen Park,37.73659,-122.432,Entire home/apt,,3,43,2024-04-08,0.49,1,0,8,2023-006846STR
17717979,Standard Double with shared bath,50160697,Ver,,Downtown/Civic Center,37.78533,-122.41411,Private room,99,1,74,2023-10-01,0.84,7,326,1,390024.0
17722015,Private Master bedroom & bath in the heart of SF,2209375,Erin,,Western Addition,37.78331,-122.44224,Private room,,30,13,2017-11-01,0.14,1,0,0,
17753503,"Nicely remodeled room, free parking in Bernal",71333862,Mario,,Bernal Heights,37.73553,-122.41278,Private room,65,1,824,2024-08-04,9.12,1,66,86,STR-0002048
17811571,Cozy and Private Bernal Heights Suite Near Cortland Avenue,15029266,Anna,,Bernal Heights,37.73753,-122.41729,Entire home/apt,117,30,235,2024-08-13,2.67,1,89,4,STR-0002037
17979286,Cozy Studio with Garden 20 minutes from SFO,7198062,Georgina,,West of Twin Peaks,37.73333,-122.45911,Entire home/apt,175,2,284,2024-09-01,3.15,1,345,32,STR-0003734
17982304,Relaxed Apartment with a Patio in The Castro,10263963,Kenneth,,Castro/Upper Market,37.75893,-122.43801,Entire home/apt,225,2,595,2024-09-03,6.61,1,232,53,STR-0002166
17991554,5912- Master Suite with Bath near Golden Gate Park,9671092,Michelle,,Outer Sunset,37.76507,-122.48066,Private room,94,2,261,2024-08-26,2.90,2,72,24,City Registration Pending
18021096,Awesome Ocean View -1  BR & 1 BA,123920280,Pj,,Outer Richmond,37.7734,-122.50951,Private room,85,30,1,2017-08-13,0.01,1,268,0,
18026337,Private Studio in Ingleside Heights,8572404,Ashley,,Ocean View,37.71455,-122.46908,Entire home/apt,130,1,137,2024-08-23,1.52,1,64,56,2022-008879STR
18199221,Wonderful 3 bdr apt in  great neighborhood!,304688,Vanessa,,Outer Richmond,37.77608,-122.47894,Entire home/apt,500,3,46,2024-08-21,0.59,1,213,6,STR-0006603
18209966,Designer Loft + Historic Charm + Deck w/City View,3273603,Donna,,Western Addition,37.77378,-122.4245,Entire home/apt,134,1,224,2024-08-14,2.53,2,13,22,STR-0002022
18221524,Spacious Studio in Lower Nob Hill,5529529,Ida,,Nob Hill,37.79017,-122.41397,Entire home/apt,,30,9,2018-01-10,0.10,1,0,0,
18286171,24aSFSU/Lakeshore beautiful 1bd/1ba private entran,62034618,Ting Ting,,Lakeshore,37.7302,-122.49134,Private room,62,1,156,2024-07-31,1.78,13,347,9,STR-0000460
18291265,Private Access with en-suite bathroom near beach,5254975,Angela,,Parkside,37.73823,-122.48479,Private room,,2,152,2024-08-25,1.78,1,0,11,STR-0005472
18450289,Walk everywhere from hip Mission District hideout,124237,Griffin And Caitlyn,,Mission,37.76779,-122.42107,Entire home/apt,,4,11,2024-08-27,0.16,1,0,6,2024-002661STR
18459919,"DREAMFORCE / SALESFORCE - San Francisco, CA",85132,Sanford Sandy,,Chinatown,37.79101,-122.40616,Private room,,2,7,2022-06-09,0.08,15,361,0,421763
18471072,RSA in Downtown San Francisco,85132,Sanford Sandy,,Chinatown,37.79121,-122.40779,Private room,,2,2,2022-09-23,0.03,15,365,0,421763
18472576,RSA in San Francisco,85132,Sanford Sandy,,Chinatown,37.79167,-122.40655,Private room,,2,2,2018-10-04,0.02,15,365,0,421763
18475014,RSA on Bush St in San Francisco,85132,Sanford Sandy,,Financial District,37.78992,-122.40609,Private room,,2,6,2023-01-11,0.07,15,361,0,421763
18492236,3 Bedroom City View Condo,128311917,Ron,,Twin Peaks,37.74835,-122.44566,Entire home/apt,193,30,2,2019-06-16,0.02,4,365,0,
18492603,2 Bedroom City View Condo,128311917,Ron,,Twin Peaks,37.74731,-122.44519,Entire home/apt,128,30,3,2023-09-09,0.04,4,273,1,
18492773,Ground Floor Studio with Parking,128311917,Ron,,Twin Peaks,37.74917,-122.44472,Entire home/apt,62,30,8,2023-03-12,0.10,4,355,0,
18546459,Room in penthouse,73070632,Tina,,Outer Mission,37.71096,-122.44862,Private room,43,30,24,2024-05-05,0.27,7,293,2,1084922
18571224,Ocean Beach Hideaway,128940936,Perry And Barbara,,Outer Sunset,37.75834,-122.50591,Entire home/apt,103,30,2,2022-09-07,0.07,1,327,0,
18602265,Beach Getaway:   Spacious Studio w/Kitchenette,795382,Anna,,Outer Sunset,37.75936508178711,-122.4994888305664,Entire home/apt,159,2,508,2024-08-28,5.86,1,31,65,STR-0002213
18615032,Cozy Guest Suite in Great Location,9314255,Rudy,,Castro/Upper Market,37.76454,-122.43476,Entire home/apt,168,2,374,2024-08-23,4.24,1,46,55,2024-005277STR
18669935,Eclectic & Artsy Light Filled 1 Bedroom Apt,17136474,Sarah,,Western Addition,37.78353,-122.44664,Entire home/apt,245,3,91,2024-08-18,1.03,1,119,16,STR-0002049
18735080,Huge one bedroom.,231825,Lisa,,Russian Hill,37.80219,-122.4158,Entire home/apt,145,30,0,,,1,179,0,
18828466,Real SF: renovated gem,1964901,Kelser,,Bayview,37.73333,-122.39363,Entire home/apt,,30,4,2018-09-15,0.05,1,0,0,
18838484,"81A Parkside spacious MasterSuite, Newly Renovated",131200418,Lois,,Parkside,37.74251,-122.47434,Private room,65,30,8,2023-09-05,0.09,19,180,1,
18840939,79ac Parkside sunny rm-w/priv. ba/shared kitchenet,131200418,Lois,,Parkside,37.74411,-122.47555,Private room,58,30,12,2024-08-06,0.14,19,350,2,
18853563,Nob Hill Jewel Box,12703126,Jeff,,Chinatown,37.79206,-122.40817,Entire home/apt,105,30,25,2024-08-18,0.30,7,350,2,
18856887,Central SOMA apt with access to sunny roof deck,12128319,Neil,,South of Market,37.775761,-122.406944,Entire home/apt,109,30,20,2024-07-31,0.23,1,309,4,
18873809,Clean & Private Family Guest Suite near the Beach,20137018,Ryan And Meghan,,Parkside,37.74433,-122.50363,Entire home/apt,210,3,158,2024-08-19,1.81,1,52,4,2023-006583STR
18874472,Room inside of house,131502074,Kathy,,Outer Sunset,37.74699,-122.47593,Private room,95,1,236,2024-08-18,2.69,2,178,19,STR-0002146
18916029,"Stylish Apartment, Spectacular Outside Living Room",33242464,Libby,,Bernal Heights,37.73354,-122.4228,Entire home/apt,230,2,167,2024-08-25,1.91,1,47,24,STR-0002337
18971467,Professionally Designed and Furnished Home,102973,Brian,,Haight Ashbury,37.774892239761336,-122.43976396737014,Entire home/apt,825,5,67,2024-08-12,0.76,1,150,11,STR-0004520
19012658,Beautiful sunny apartment near Dolores Park!,87315309,Noemi,,Noe Valley,37.75568,-122.42606,Private room,,30,5,2018-01-10,0.06,2,0,0,
19014669,Modern Dual-level 2BD/2BA Apt in Heart of S.F.,11166165,Andrew,,Castro/Upper Market,37.76688,-122.43418,Entire home/apt,,45,15,2023-09-19,0.18,3,0,1,2023-008215STR
19023994,SOMA - Market St - 1BED - 1 BATH with Parking,38836,Bernat,,South of Market,37.78037,-122.40999,Entire home/apt,,30,5,2020-05-16,0.07,19,0,0,
19050680,81B Parkside beautiful master-ensuite w/Ocean view,131200418,Lois,,Parkside,37.7441,-122.47415,Private room,65,30,2,2023-07-07,0.03,19,89,0,
19125378,Basic Single Room R-8 with Shared Bath,50160697,Ver,,Downtown/Civic Center,37.78661,-122.4142,Private room,89,2,92,2024-02-02,1.07,7,313,6,390024.0
19178420,Spacious home. Stunning yard/decks. 3BR. En Suite.,127367,Michelle,,Bernal Heights,37.7345,-122.42515,Entire home/apt,,30,6,2024-08-25,0.09,4,125,1,
19285250,View room in an 1890 Noe Valley Victorian,21196676,Craig,,Noe Valley,37.74768829345703,-122.42521667480469,Private room,75,1,148,2024-09-03,1.75,5,44,14,STR-0003573
19307356,"Pacific Ocean Views and Sunsets, centrally located",1264413,Denis,,Parkside,37.74838,-122.47307,Entire home/apt,,7,15,2023-07-29,0.17,1,155,0,STR-0002534
19331975,Private Loft and Free Parking in Charming SF Home,135420210,Spencer,,Ocean View,37.72002,-122.45248,Private room,106,1,404,2024-08-28,4.68,1,277,41,STR-0002330
19332338,The Hyde Out- Prime Large Flat 5bed/3bath Nob Hill,75323230,Joe,,Nob Hill,37.79142,-122.41726,Entire home/apt,490,30,137,2024-04-21,1.57,2,322,12,2023-001340STR
19368789,24bSFSU/Lakeshore beautiful 1bd/1ba master ensuite,62034618,Ting Ting,,Lakeshore,37.73093,-122.49194,Private room,68,1,144,2024-08-02,1.64,13,365,4,STR-0000460
19404355,Quiet Retreat in a Prime Location in San Francisco,2694941,Jd,,Marina,37.800994373001316,-122.44509431008795,Entire home/apt,279,3,160,2024-08-20,1.86,1,54,19,STR-0005209
19416507,5931 - Gorgeous Light and Airy Bedroom,136131559,David Chuang,,Outer Sunset,37.76338,-122.47896,Private room,70,30,129,2024-08-19,1.47,5,180,1,STR-0002185
19417708,24LLakeshore Entire Apt 2Bd 2Ba w/Private entrance,62034618,Ting Ting,,Lakeshore,37.72861,-122.49287,Entire home/apt,140,1,127,2023-11-04,1.47,13,347,3,City Registration Pending
19475051,Spacious Comfy Private Room in Richmond SF,136644372,Heidi,,Inner Richmond,37.78124,-122.47703,Private room,,30,2,2017-10-09,0.02,1,0,0,
19478755,Cozy room in Parkside house,131502074,Kathy,,Outer Sunset,37.74709,-122.47622,Private room,99,1,261,2024-08-18,2.98,2,163,4,STR-0002146
19499099,Tiny House On Nob Hill,136792470,Carmen,,Chinatown,37.79662,-122.4091,Entire home/apt,295,1,112,2023-08-18,1.35,2,122,0,STR-0002229
19553430,Rare gorgeous Mission Victorian 2 Bedrooms,7281723,Shawna,,Mission,37.75795,-122.41748,Private room,350,5,2,2022-08-19,0.06,3,122,0,2022-011063STR
19564659,Dream Place for Dreamforce,3816497,Alex,,Mission,37.75138,-122.41016,Entire home/apt,,3,13,2023-07-05,0.15,2,2,0,STR-0004554
19570849,Light-Filled One Bedroom Suite Close to Trails and Transits,1469393,Lynn,,West of Twin Peaks,37.74311,-122.45086,Entire home/apt,400,5,286,2024-08-10,3.44,2,87,16,STR-0005710
19588004,"Elegant, Large Single Family House near Sea Cliff",988375,Jennifer,,Seacliff,37.78449,-122.48855,Entire home/apt,381,3,36,2024-08-19,0.44,18,12,11,STR-0002138
19626323,5934 - Bright & Spacious Master Suite w/ Balcony,136131559,David Chuang,,Outer Sunset,37.76488,-122.47843,Private room,100,2,120,2024-07-24,1.38,5,67,3,2024-004873STR
19637695,Sunny and Charming Casa Dolores,87315309,Noemi,,Mission,37.75524,-122.42525,Private room,,30,0,,,2,0,0,
19680922,Classic 20's  boutique apt. with charming updates,12703126,Jeff,,Chinatown,37.79294,-122.40806,Entire home/apt,110,30,21,2024-06-13,0.26,7,263,4,
19721174,Private Luxury Guest Floor @ Heart of Hayes Valley,139005195,Virginia,,Western Addition,37.77494,-122.42638,Entire home/apt,450,2,252,2024-08-18,3.03,1,161,38,STR-0005837
19827923,Bright Top Floor Studio by Union Square!,4430421,Landmark,,Downtown/Civic Center,37.7842,-122.41518,Entire home/apt,78,30,9,2022-12-31,0.11,140,177,0,
19829202,Charming Top Floor Remodeled Studio,4430421,Landmark,,Downtown/Civic Center,37.78552,-122.4143,Entire home/apt,77,30,8,2022-08-16,0.10,140,178,0,
19891435,Cozy West Coast Apartment with Backyard!,50070073,Matt,,Nob Hill,37.79619,-122.41189,Entire home/apt,,30,12,2018-03-23,0.14,1,0,0,
19950230,"Stylish, private & quiet in Potrero Hill",275545,Vivian,,Potrero Hill,37.75406,-122.40196,Entire home/apt,,1,53,2020-02-29,0.64,1,0,0,STR-0002614
19954872,"311E Private Room in Super Convenient Area, Room E",127638239,Ching Ho,,Inner Richmond,37.78369,-122.46364,Private room,58,1,361,2024-07-20,4.16,5,167,39,2024-001676STR
20002651,#F15 - Spacious Private Room in Startup House,10624127,Bed|N|Build,,Nob Hill,37.79234,-122.41965,Private room,,365,3,2019-11-04,0.04,3,0,0,
20032338,Amazing city view 2BR/1BA,13926160,Wendy,,Visitacion Valley,37.7211,-122.40166,Entire home/apt,125,2,6,2023-07-24,0.07,1,25,0,2022-010695STR
20059569,"311A Private Room in Super Convenient Area, Room A",127638239,Ching Ho,,Inner Richmond,37.78157,-122.46359,Private room,63,1,409,2024-09-01,4.73,5,174,49,2024-001676STR
20155822,Charming 1 BR in the Heart of Nob Hill (sanitized),143421880,John & Andrea,,Nob Hill,37.79418,-122.41437,Entire home/apt,150,30,44,2024-08-10,0.52,1,153,2,City registration pending
20167050,"Bed, Bath & Coffee",71567392,Alene,,Parkside,37.73679,-122.49723,Private room,42,30,38,2024-08-09,0.44,2,46,4,STR-0001483
20169868,Oceanside Getaway,12394710,Tyler,,Outer Sunset,37.76187,-122.50718,Entire home/apt,171,1,581,2024-08-18,6.74,1,31,59,STR-0001809
20257216,5933 - Sunny and Spacious Room With Private Bath,136131559,David Chuang,,Outer Sunset,37.76332,-122.48032,Private room,95,2,109,2023-12-02,1.27,5,59,1,2024-004873STR
20305889,Private Modern House: Stunning Views & Yard,72387792,Aram,,Bernal Heights,37.74087,-122.41257,Entire home/apt,693,1,137,2024-07-26,1.61,1,64,18,STR-0003461
20331804,Comfortable Victorian Bedroom in Mission,17536951,Rob,,Bernal Heights,37.74305,-122.4213,Private room,,4,32,2019-09-15,0.38,4,0,0,STR-0001202
20335923,#aT15 - Amazing Private Room in Startup House,10624127,Bed|N|Build,,Nob Hill,37.79234,-122.41965,Private room,,365,2,2018-12-23,0.02,3,0,0,
20425693,Buena Vista Retreat,21226960,Toni,,Castro/Upper Market,37.7673,-122.44015,Entire home/apt,195,4,121,2024-07-29,1.42,1,330,14,1043045
20460402,"Spacious, Quiet 3bed/2ba Attached Parking Garage",1626997,Winnie,,Excelsior,37.71536,-122.43554,Entire home/apt,155,30,34,2024-08-03,0.40,2,155,4,1074744
20500854,Stay in Notable SF Novelist's Flat,12878539,Janis,,Glen Park,37.73595,-122.43006,Entire home/apt,,4,29,2022-10-21,0.34,1,0,0,STR-0002731
20575733,5932 - Cozy & Charming Bedroom with Private Bath,136131559,David Chuang,,Outer Sunset,37.76309,-122.48022,Private room,95,2,120,2024-08-12,1.41,5,76,5,2024-004873STR
20591785,Spacious 1 bedroom condo w/ roofdeck in Nob Hill,25824429,Ehson,,Nob Hill,37.7943,-122.41655,Entire home/apt,307,2,85,2024-09-02,0.99,1,341,28,2022-008160STR
20664630,Modern 1BR in Iconic SF Building - Prime Location!,143561049,Adrian,,Western Addition,37.77058,-122.42743,Entire home/apt,150,180,1,2023-02-28,0.05,1,195,0,
20695687,Mission District Views from Private Floor with Attached Bath,9054077,Tyler,,Bernal Heights,37.74774,-122.40776,Private room,150,2,323,2024-08-18,3.84,1,72,25,STR-0004884
20750111,Charming Edwardian in the Castro - Bedroom,5871824,Jonathan,,Castro/Upper Market,37.76476,-122.42966,Private room,227,1,59,2024-09-02,0.70,2,61,16,STR-0004566
20776056,Serene Condo in SF/North Beach/Telegraph Hillside,47925612,Chandra,,North Beach,37.80439,-122.40437,Entire home/apt,151,30,29,2024-08-11,0.36,1,302,6,
20805606,"Hip Danish San Francisco townhouse, garden+parking",196335,Philipp,,Mission,37.75502,-122.40762,Entire home/apt,627,2,46,2024-05-05,0.55,1,80,6,STR-0005659
20834040,Remodeled Efficiency Studio - Comforts of Home!,4430421,Landmark,,Downtown/Civic Center,37.78426,-122.41572,Entire home/apt,69,30,1,2024-06-10,0.34,140,177,1,
20873957,SOMA Condo 3Br/2Ba-Free Parking-Easy Walk to BART,10622144,Jefferson,,South of Market,37.775085,-122.407234,Entire home/apt,400,2,93,2024-08-30,1.10,4,265,9,STR-0005052
20906522,"311B Private Room in Super Convenient Area, Room B",127638239,Ching Ho,,Inner Richmond,37.78157,-122.46191,Private room,71,1,474,2024-08-25,5.60,5,164,63,2024-001676STR
20931156,13bUCSF/GG Park Spacious Mastersuit shared kitchen,131200418,Lois,,Inner Sunset,37.76468,-122.47014,Private room,66,30,32,2024-08-31,0.39,19,328,4,STR-0001736
20933318,Charming Guest Room in 1907 Cottage on Russian Hill,49425233,Annie,,Russian Hill,37.79722,-122.41789,Entire home/apt,210,3,328,2024-09-01,3.99,1,268,57,STR-0000042
20967325,Charming Victorian House near Golden Gate Park,22718824,Jen,,Inner Richmond,37.77752,-122.46633,Entire home/apt,385,2,151,2024-08-19,1.78,1,14,23,2023-011697STR
20981346,Light-Filled Hillside Studio Apartment,144000421,Elizabeth,,Glen Park,37.73881,-122.42982,Entire home/apt,130,30,151,2024-07-01,1.80,1,118,20,2023-002582STR
20990790,2 Bedroom/2 Bathrm Stylish Designer Flat nr Ocean,10573197,Beverly,,Outer Richmond,37.77498,-122.50132,Entire home/apt,349,3,49,2024-08-18,0.96,1,133,11,STR-0000076
20994570,Studio across from Golden Gate Park & near Beach,504802071,Jessica,,Outer Sunset,37.76261,-122.50133,Entire home/apt,227,1,254,2024-08-18,3.19,1,98,3,STR-0002905
20996848,Stunning Top Floor Two Bedroom Designer Victorian,19265390,Joshua,,Western Addition,37.77029,-122.43528,Entire home/apt,350,2,37,2024-08-16,0.44,2,74,6,City Registration Pending
21010862,SOMA Condo 1Br/1Ba-Free Parking-Easy Walk to BART,10622144,Jefferson,,South of Market,37.775085,-122.407234,Entire home/apt,195,2,214,2024-08-16,2.55,4,266,27,STR-0005052
21011550,Warm and bright 1bd in Laurel Heights/Presidio,13832870,International,,Presidio Heights,37.78779,-122.45167,Entire home/apt,123,30,6,2024-02-01,0.10,22,364,1,
21028247,Spacious 2 BR in San Francisco. Views! Parking!,28932312,Liliya And Alexander,,West of Twin Peaks,37.72937,-122.46126,Entire home/apt,219,2,116,2024-08-19,1.38,2,158,5,STR-0002358
21037519,Sunny & Safe Mission 1 Bed Rear Apt w/priv patio,151524034,Marc,,Mission,37.75197,-122.41667,Entire home/apt,80,30,14,2023-12-13,0.17,3,92,3,
21045694,Modern & Convenient Studio - Walk to BART & Muni,30506212,Gordon,,Crocker Amazon,37.71533,-122.44026,Entire home/apt,,2,164,2023-09-18,1.94,1,0,1,STR-0001759
21082676,Charming Edwardian in the Castro,5871824,Jonathan,,Castro/Upper Market,37.76476,-122.42966,Entire home/apt,,3,229,2022-12-29,2.72,2,0,0,STR-0004566
21111630,#1  Deluxe king room next to The Ritz- Carlton,100586872,Gaineng,,Chinatown,37.79187,-122.40679,Private room,149,1,529,2024-08-28,7.77,4,309,98,STR-0004622
21113266,Martony's BNB and Zen Garden Hot Tub & Sauna Suite,2275870,Martina,,Outer Mission,37.72531,-122.43926,Private room,226,1,245,2024-08-04,2.90,2,163,12,STR-0002514
21186680,Hayes Valley Haven - sunny and quiet with kitties!,152997097,James And Kim,,Western Addition,37.77403,-122.42561,Entire home/apt,450,3,40,2023-11-07,0.50,2,127,3,STR-0003654
21187925,"Chic, sun-drenched studio w/views and parking.",5611653,Jorge,,Bayview,37.73452,-122.39793,Entire home/apt,185,1,295,2024-08-18,3.52,2,167,33,STR-0002503
21231393,Remodeled Top Floor Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78593,-122.41463,Entire home/apt,78,30,2,2021-09-26,0.03,140,177,0,
21232003,Convenient/Remodeled Studio - Union Square,4430421,Landmark,,Downtown/Civic Center,37.78402,-122.41198,Entire home/apt,74,30,5,2020-02-23,0.06,140,89,0,
21241871,Bright Remodeled Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78413,-122.41583,Entire home/apt,85,30,0,,,140,177,0,
21279515,Remodeled Downtown 1x1 - Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78599,-122.41465,Entire home/apt,101,30,0,,,140,179,0,
21291714,Small bedroom on Precita Park.,974441,Peter,,Bernal Heights,37.7479,-122.41022,Private room,,2,24,2023-08-25,0.30,2,0,0,2023-006836STR
21292744,Haight/Castro Urban Victorian Flat with Views,14816525,Brooke & Karl,,Castro/Upper Market,37.76894,-122.43675,Entire home/apt,,30,23,2023-12-01,0.28,2,0,1,
21297037,Quiet two-story condo with roof deck and views,6267,Michael,,Western Addition,37.77147,-122.43356,Entire home/apt,500,8,13,2024-08-07,0.16,1,8,1,STR-0002439
21298312,Serene Victorian with Views in Noe Valley,2721741,Jonathan,,Glen Park,37.74033,-122.4304,Entire home/apt,300,30,13,2023-11-30,0.18,1,159,1,
21307662,"Private, modern Central Sunset suite",1676998,Todd,,Outer Sunset,37.76432,-122.48151,Entire home/apt,161,1,396,2024-08-25,4.99,1,95,52,STR-0002446
21323468,"Modern Victorian - Peloton, Office, Garden",1314189,Emily,,Mission,37.75798,-122.41473,Entire home/apt,400,30,5,2023-08-31,0.06,1,31,0,City registration pending
21327347,★New Modern 1BR apt 1 min Walk to Golden Gate Park,90139010,Anna & Michael,,Outer Sunset,37.76302,-122.48987,Entire home/apt,151,2,311,2024-08-28,3.74,1,43,28,STR-0005261
21370662,Spacious and Bright Studio with Separate Entrance,115841608,Florian,,Castro/Upper Market,37.76033,-122.43142,Entire home/apt,173,3,244,2024-09-02,2.93,1,45,43,STR-0002226
21377843,1 BEDROOM NORTH BEACH CONDO,24157036,Angela,,North Beach,37.79977,-122.40504,Entire home/apt,237,30,8,2024-08-03,0.11,4,247,3,
21389519,"Studio, VERY CLEAN, Hotel-feels, en-suite.",3363650,Beverly,,Outer Mission,37.72991,-122.44753,Entire home/apt,93,1,160,2024-08-22,2.69,3,199,42,STR-0004137
21450077,Bright Remodeled Top Floor Studio in Downtown,4430421,Landmark,,Downtown/Civic Center,37.78475,-122.41636,Entire home/apt,79,30,2,2022-08-04,0.07,140,177,0,
21502035,One bedroom one bath in Laurel Hts/Presidio,13832870,International,,Presidio Heights,37.7861,-122.45186,Entire home/apt,126,30,4,2021-12-31,0.06,22,338,0,
21514950,"OWNER, YearlyDiscounted, inquire for availability",156337070,Paul,,Inner Richmond,37.7805,-122.47071,Entire home/apt,360,30,28,2024-01-31,0.36,1,121,1,Application has been submited
21529297,Beautiful 1-BR in Heart of SF nr Alamo Sq & Castro,15293495,Charlie,,Western Addition,37.77408,-122.4306,Private room,,5,225,2024-08-16,2.71,2,2,15,1078051
21530578,Bright 2nd BR in Heart of SF nr Alamo Sq & Castro,15293495,Charlie,,Western Addition,37.77401,-122.43051,Private room,86,4,167,2024-07-27,2.01,2,37,14,STR-0002418
21591945,Sunny fresh air room/sink UCSF/USF - San Francisco,21994,Aaron,,Inner Sunset,37.76439,-122.45545,Private room,59,32,1,2024-08-23,1,18,270,1,
21592081,Room(UCSF/USF/)-sink/sunny/fresh air/view,21994,Aaron,,Inner Sunset,37.76444,-122.45559,Private room,60,32,4,2022-11-16,0.06,18,365,0,
21610333,Awesome Bright Remodeled Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78618,-122.41453,Entire home/apt,77,30,1,2022-07-23,0.04,140,176,0,
21612906,"Spacious 1 bed, 1 bath in the hearth of SF city",20900027,Noe,,Mission,37.75136,-122.41157,Entire home/apt,112,30,19,2024-07-28,0.23,6,294,1,1077448
21620847,*SOMA Condo 2Br/1Ba-Free Parking-Easy Walk to BART,10622144,Jefferson,,South of Market,37.775085,-122.407234,Entire home/apt,279,2,51,2024-08-13,0.63,4,265,13,STR-0005052
21623317,Cozy Remodeled Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78404,-122.41617,Entire home/apt,87,30,2,2020-02-08,0.03,140,177,0,
21632686,Renovated 1x1 in Heart of SF - Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78587,-122.4146,Entire home/apt,92,30,5,2022-10-22,0.07,140,267,0,
21650740,Bagan - Spacious & Comfortable Zen Retreat,4350837,Servio,,Parkside,37.74351,-122.47314,Entire home/apt,109,2,250,2024-08-19,3.03,2,81,22,STR-0002761
21674820,"Remodeled 1 BR,1 BA + den in SF city",20900027,Noe,,Mission,37.755,-122.40632,Entire home/apt,132,30,15,2024-08-26,0.20,6,327,3,
21682128,Convenient Studio Steps from Union Square!,4430421,Landmark,,Downtown/Civic Center,37.78591,-122.4115,Entire home/apt,81,30,3,2022-08-26,0.05,140,177,0,
21726571,Bright Downtown SF Studio w/ Views!,4430421,Landmark,,Downtown/Civic Center,37.78424,-122.41596,Entire home/apt,77,30,0,,,140,177,0,
